id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
3100,AA,2229,MIA,DFW,3,500,200,0
3101,AA,270,HNL,LAX,3,500,330,0
3102,AA,451,RDU,ORD,3,500,135,0
3103,AA,826,SLC,DFW,3,500,170,0
3104,AA,877,DCA,DFW,3,500,210,0
3105,AS,857,SEA,OGG,3,500,375,0
3106,AS,9,MCO,SEA,3,500,385,0
3107,B6,279,LAS,LGB,3,500,65,0
3108,CO,1412,CLE,LGA,3,500,84,1
3109,DL,1153,ATL,PBI,3,500,107,0
3110,DL,1198,RSW,DTW,3,500,174,0
3111,DL,1433,CLT,ATL,3,500,83,1
3112,DL,1446,PHX,ATL,3,500,211,0
3113,DL,1517,ATL,DEN,3,500,213,1
3114,DL,1555,ATL,LAX,3,500,308,1
3115,DL,1605,DTW,MCO,3,500,175,1
3116,DL,1757,ATL,SNA,3,500,305,0
3117,DL,2049,ATL,SFO,3,500,335,0
3118,DL,2063,DCA,MSP,3,500,173,0
3119,DL,2143,EWR,ATL,3,500,160,1
3120,DL,2198,MSP,DTW,3,500,109,0
3121,DL,2230,SRQ,ATL,3,500,101,1
3122,DL,2328,MCO,DTW,3,500,160,0
3123,DL,2583,ATL,SLC,3,500,265,0
3124,DL,258,SFO,MSP,3,500,217,1
3125,DL,2629,ATL,SEA,3,500,331,0
3126,DL,2714,SEA,MSP,3,500,199,0
3127,DL,2738,ATL,DCA,3,500,102,0
3128,DL,2896,ATL,MKE,3,500,126,1
3129,EV,5071,HSV,ATL,3,500,70,0
3130,EV,5603,ATL,LFT,3,500,108,1
3131,EV,7122,PNS,IAD,3,500,127,0
3132,FL,1625,PHL,MCO,3,500,169,0
3133,FL,601,BWI,RSW,3,500,161,1
3134,MQ,2778,TYS,DFW,3,500,160,0
3135,MQ,2974,ABI,DFW,3,500,55,0
3136,MQ,3192,SJC,LAX,3,500,80,0
3137,MQ,4482,RDU,DCA,3,500,60,0
3138,MQ,4567,LGA,BNA,3,500,155,1
3139,OH,6295,JAX,CVG,3,500,124,0
3140,OH,6455,ATL,CHA,3,500,65,1
3141,OO,4710,DFW,SLC,3,500,168,1
3142,OO,6742,ASE,DEN,3,500,55,0
3143,OO,6837,DEN,DRO,3,500,62,0
3144,OO,6860,DEN,ABQ,3,500,74,1
3145,OO,6880,DEN,SLC,3,500,101,0
3146,UA,202,SFO,LAX,3,500,95,0
3147,UA,205,BOS,IAD,3,500,107,0
3148,UA,436,SNA,ORD,3,500,235,1
3149,UA,958,SEA,ORD,3,500,241,0
3150,UA,99,IAD,TPA,3,500,148,0
3151,US,1411,BDL,CLT,3,500,143,0
3152,US,282,PHX,SJC,3,500,117,0
3153,US,583,DFW,PHX,3,500,172,0
3154,WN,1025,PHX,ELP,3,500,70,0
3155,WN,1587,DAL,SAT,3,500,65,0
3156,WN,1746,BWI,CLE,3,500,75,1
3157,WN,1769,BNA,MCI,3,500,105,0
3158,WN,1814,OAK,LAX,3,500,75,0
3159,WN,1868,MDW,SDF,3,500,65,1
3160,WN,1,HOU,CRP,3,500,50,1
3161,WN,2097,PDX,OAK,3,500,100,0
3162,WN,2384,BNA,RDU,3,500,85,0
3163,WN,2810,BUR,SMF,3,500,80,0
3164,WN,2895,ORF,JAX,3,500,105,1
3165,WN,2903,SAN,AUS,3,500,160,1
3166,WN,309,TPA,MCI,3,500,175,0
3167,WN,3420,LAS,SJC,3,500,85,1
3168,WN,3504,TPA,MSY,3,500,105,0
3169,WN,3862,TPA,FLL,3,500,55,0
3170,WN,437,MCO,SDF,3,500,130,0
3171,WN,466,SAT,SAN,3,500,185,1
3172,WN,622,MDW,CLE,3,500,70,0
3173,WN,667,HOU,TPA,3,500,120,1
3174,WN,704,RNO,BOI,3,500,65,1
3175,WN,755,PVD,BWI,3,500,80,1
3176,WN,857,MKE,BWI,3,500,120,0
3177,B6,1403,AUS,SFO,3,501,240,1
3178,UA,229,IAD,SAN,3,501,337,0
3179,UA,660,LAS,DEN,3,501,121,0
3180,UA,980,ORD,LAS,3,501,246,0
3181,YV,7216,ORD,MEM,3,501,100,0
3182,DL,2367,ATL,SAN,3,502,290,0
3183,DL,2437,ATL,SAT,3,502,166,0
3184,OO,7052,DEN,BOI,3,502,128,0
3185,UA,23,LAX,KOA,3,502,349,0
3186,XE,2457,EWR,RIC,3,502,94,1
3187,DL,2473,ATL,MIA,3,503,125,0
3188,EV,7085,IAD,GSP,3,503,88,1
3189,F9,262,DEN,SNA,3,503,143,0
3190,F9,791,DEN,PDX,3,503,169,1
3191,OH,6602,DCA,JAX,3,503,128,0
3192,YV,7217,IAD,DAY,3,503,86,0
3193,9E,3705,BGR,DTW,3,504,156,0
3194,HA,111,ITO,OGG,3,504,37,0
3195,OO,6555,DEN,GJT,3,504,58,0
3196,UA,319,IAD,LAX,3,504,347,1
3197,9E,3934,MEM,PIT,3,505,120,0
3198,9E,4233,MEM,CVG,3,505,85,0
3199,AA,1208,TPA,ORD,3,505,170,1
3200,AA,1720,SEA,DFW,3,505,230,0
3201,AA,1734,DFW,MCO,3,505,145,0
3202,AA,2546,MCO,JFK,3,505,150,0
3203,AA,367,FLL,DFW,3,505,195,0
3204,AS,504,SEA,SNA,3,505,162,0
3205,AS,869,SMF,OGG,3,505,335,0
3206,B6,465,BOS,RSW,3,505,220,0
3207,B6,582,FLL,HPN,3,505,165,1
3208,CO,1561,PHX,IAH,3,505,150,0
3209,CO,1679,IAH,SAT,3,505,57,0
3210,CO,229,DEN,EWR,3,505,225,1
3211,DL,1201,DTW,SLC,3,505,251,0
3212,DL,1227,ATL,BNA,3,505,77,1
3213,DL,1302,MEM,MSP,3,505,134,0
3214,DL,2112,ATL,ORD,3,505,134,0
3215,DL,2137,MEM,DTW,3,505,115,0
3216,DL,2203,ATL,LAS,3,505,283,0
3217,DL,2222,ATL,CLT,3,505,86,0
3218,DL,2585,ATL,PNS,3,505,80,1
3219,DL,2611,ATL,DFW,3,505,160,0
3220,DL,2782,MEM,DCA,3,505,119,0
3221,EV,4966,ATL,PHF,3,505,98,0
3222,EV,4991,ATL,MDT,3,505,115,1
3223,EV,5300,ATL,SAV,3,505,67,0
3224,EV,5488,GNV,ATL,3,505,86,0
3225,EV,5531,MYR,ATL,3,505,92,0
3226,EV,5605,ATL,MOB,3,505,85,0
3227,EV,5611,ATL,GNV,3,505,78,0
3228,EV,7104,IAD,CMH,3,505,80,0
3229,F9,225,DEN,SMF,3,505,154,1
3230,F9,653,DEN,SFO,3,505,161,1
3231,MQ,2871,JAN,DFW,3,505,95,0
3232,MQ,3331,DFW,GSO,3,505,145,0
3233,MQ,3479,DFW,LIT,3,505,70,0
3234,MQ,3772,ORD,SLC,3,505,215,1
3235,MQ,3985,ORD,RST,3,505,70,0
3236,MQ,4107,ORD,CMH,3,505,75,1
3237,MQ,4213,ORD,BUF,3,505,95,0
3238,OH,6617,GRR,DTW,3,505,63,0
3239,OH,6770,DCA,IND,3,505,122,1
3240,OO,7037,DEN,TUS,3,505,117,0
3241,UA,43,IAH,DEN,3,505,161,0
3242,US,1075,PHL,CLT,3,505,112,0
3243,US,1415,ROC,CLT,3,505,129,0
3244,US,1576,PBI,CLT,3,505,113,0
3245,US,1684,FLL,CLT,3,505,115,1
3246,US,280,SAT,PHX,3,505,160,0
3247,WN,1023,OAK,ABQ,3,505,135,1
3248,WN,1296,MSY,HOU,3,505,80,0
3249,WN,1414,SAT,DAL,3,505,55,0
3250,WN,1472,LAX,PHX,3,505,75,0
3251,WN,1590,LAS,MCI,3,505,165,1
3252,WN,162,LAS,SAN,3,505,65,0
3253,WN,239,BWI,LAX,3,505,360,1
3254,WN,2654,BWI,MHT,3,505,80,1
3255,WN,2714,MCO,BHM,3,505,95,1
3256,WN,2927,PBI,TPA,3,505,50,0
3257,WN,317,DEN,BOI,3,505,125,0
3258,WN,411,BOS,PHL,3,505,100,1
3259,WN,425,MDW,HOU,3,505,170,0
3260,WN,4,DAL,ELP,3,505,110,1
3261,XE,2438,CLE,ALB,3,505,70,0
3262,YV,1011,KOA,HNL,3,505,40,0
3263,YV,2719,AUS,PHX,3,505,167,0
3264,YV,2945,IAD,CLT,3,505,98,0
3265,DL,1857,SLC,SEA,3,506,137,1
3266,EV,5463,ATL,VPS,3,506,80,1
3267,FL,894,IND,LGA,3,506,124,0
3268,OO,6598,SMF,SFO,3,506,48,0
3269,OO,6647,DEN,IAH,3,506,143,1
3270,OO,7011,LAX,PDX,3,506,141,0
3271,UA,433,IAD,AUS,3,506,229,0
3272,UA,752,DEN,BWI,3,506,204,0
3273,UA,889,LAX,SFO,3,506,96,0
3274,XE,2618,IAH,SDF,3,506,138,1
3275,YV,7305,IAD,MCI,3,506,167,0
3276,B6,443,BOS,TPA,3,507,204,1
3277,EV,5597,AGS,ATL,3,507,71,0
3278,OO,6876,DEN,PDX,3,507,172,0
3279,UA,189,ORD,SAN,3,507,259,0
3280,DL,1483,SLC,LAS,3,508,92,0
3281,OO,4680,TUS,SLC,3,508,115,0
3282,B6,1251,BOS,IAD,3,509,102,0
3283,MQ,4522,JFK,DCA,3,509,91,0
3284,OO,6506,LAX,BOI,3,509,119,0
3285,OO,7044,DEN,OMA,3,509,84,0
3286,UA,558,LAX,DEN,3,509,145,0
3287,YV,7306,IAD,SYR,3,509,72,0
3288,9E,3817,MEM,GRR,3,510,108,0
3289,AA,1051,PHX,MIA,3,510,245,0
3290,AA,1218,PDX,DFW,3,510,225,1
3291,AA,1552,MCO,MIA,3,510,60,0
3292,AA,1625,SJU,DFW,3,510,325,0
3293,AA,1718,ORD,BOS,3,510,130,1
3294,AA,1810,DFW,CLT,3,510,135,0
3295,AA,1855,LGA,STL,3,510,170,0
3296,AA,2004,LAX,ORD,3,510,250,0
3297,AA,2022,SJU,ORD,3,510,305,0
3298,AA,2079,ORD,SAN,3,510,260,1
3299,AA,31,LAX,HNL,3,510,345,0
3300,AA,34,LAX,JFK,3,510,325,1
3301,AA,836,DFW,DCA,3,510,160,0
3302,AS,495,SAN,SEA,3,510,183,0
3303,AS,563,LAX,PDX,3,510,147,0
3304,B6,181,JFK,SAN,3,510,374,0
3305,CO,1120,EWR,BOS,3,510,90,1
3306,CO,1142,EWR,ATL,3,510,174,0
3307,CO,1402,EWR,LAX,3,510,377,1
3308,CO,398,DEN,IAH,3,510,141,1
3309,DL,1136,SLC,ATL,3,510,220,0
3310,DL,1223,ATL,RSW,3,510,110,0
3311,DL,1257,RDU,ATL,3,510,94,0
3312,DL,1261,CHS,ATL,3,510,86,0
3313,DL,126,SFO,JFK,3,510,345,1
3314,DL,1301,ATL,AUS,3,510,166,1
3315,DL,1374,LGA,BOS,3,510,71,0
3316,DL,1377,BOS,LGA,3,510,82,0
3317,DL,1452,ABQ,ATL,3,510,179,1
3318,DL,1718,MCO,ATL,3,510,108,0
3319,DL,1788,MEM,MCO,3,510,120,0
3320,DL,1825,BWI,ATL,3,510,120,1
3321,DL,1901,BOS,ATL,3,510,186,0
3322,DL,1932,JAX,ATL,3,510,89,1
3323,DL,2192,TPA,DTW,3,510,158,1
3324,DL,2272,TPA,ATL,3,510,100,0
3325,DL,2283,ATL,MSY,3,510,108,0
3326,DL,2377,ORD,ATL,3,510,119,1
3327,DL,2588,ATL,SMF,3,510,327,0
3328,DL,2660,MEM,LGA,3,510,165,0
3329,DL,511,ATL,JAX,3,510,77,0
3330,EV,4973,FAY,ATL,3,510,97,0
3331,EV,5111,ATL,BHM,3,510,63,0
3332,EV,5226,ATL,AVL,3,510,61,0
3333,EV,5272,MEM,CLE,3,510,109,0
3334,EV,5374,ATL,ECP,3,510,78,0
3335,EV,5523,ATL,ROA,3,510,90,0
3336,EV,7101,IAD,CVG,3,510,100,0
3337,EV,7360,MEM,RDU,3,510,114,0
3338,F9,377,MKE,DEN,3,510,155,1
3339,F9,386,DEN,FLL,3,510,227,0
3340,F9,533,DEN,MDW,3,510,138,0
3341,F9,557,DEN,SAN,3,510,142,1
3342,FL,1032,PIT,RSW,3,510,189,0
3343,FL,1100,CMH,RSW,3,510,165,0
3344,FL,807,BWI,BOS,3,510,79,1
3345,FL,812,BOS,BWI,3,510,95,0
3346,MQ,2827,DFW,CHS,3,510,145,1
3347,MQ,3190,LAX,SJC,3,510,75,0
3348,MQ,3208,DFW,GRK,3,510,45,0
3349,MQ,3368,LIT,DFW,3,510,80,0
3350,MQ,3754,ORD,AUS,3,510,165,1
3351,MQ,4335,ORD,GRR,3,510,55,0
3352,MQ,4582,LGA,CLT,3,510,125,0
3353,OH,6280,EVV,CVG,3,510,54,0
3354,OO,4466,SLC,DFW,3,510,160,1
3355,OO,4590,SLC,DEN,3,510,85,1
3356,OO,4611,SLC,SFO,3,510,133,1
3357,OO,4839,SLC,ABQ,3,510,104,1
3358,OO,6300,LAX,PSP,3,510,53,0
3359,OO,6378,SBA,SFO,3,510,80,0
3360,OO,6452,FAT,LAX,3,510,71,0
3361,OO,6491,HPN,ORD,3,510,156,0
3362,OO,6849,SEA,PDX,3,510,48,0
3363,OO,6986,ORD,TVC,3,510,60,1
3364,UA,22,LAX,JFK,3,510,329,1
3365,UA,262,IAD,RDU,3,510,72,0
3366,UA,875,DEN,SEA,3,510,183,0
3367,US,1494,MIA,CLT,3,510,127,0
3368,US,14,SEA,PHX,3,510,166,0
3369,US,1509,RSW,CLT,3,510,111,0
3370,US,1703,DCA,FLL,3,510,162,0
3371,US,1811,BOS,PHL,3,510,98,0
3372,US,1951,BUF,CLT,3,510,118,0
3373,US,2024,DCA,BOS,3,510,82,1
3374,US,436,ABQ,PHX,3,510,100,0
3375,US,455,PHX,SLC,3,510,97,0
3376,US,48,DCA,LAS,3,510,324,0
3377,US,586,GEG,PHX,3,510,158,1
3378,US,650,SFO,PHL,3,510,315,0
3379,US,710,LAX,PHL,3,510,303,0
3380,US,79,PHX,SEA,3,510,183,0
3381,WN,1048,BUF,BWI,3,510,75,1
3382,WN,1093,BWI,FLL,3,510,160,1
3383,WN,10,HOU,DAL,3,510,55,0
3384,WN,1566,BWI,AUS,3,510,235,1
3385,WN,160,FLL,DEN,3,510,280,0
3386,WN,1753,BWI,JAX,3,510,130,1
3387,WN,1824,BWI,ORF,3,510,50,1
3388,WN,2116,BWI,PBI,3,510,155,1
3389,WN,2635,PHL,FLL,3,510,185,0
3390,WN,2697,ALB,BWI,3,510,75,0
3391,WN,28,BWI,ECP,3,510,145,1
3392,WN,3073,BWI,SAN,3,510,360,1
3393,WN,3403,ABQ,BWI,3,510,220,1
3394,WN,343,SFO,LAX,3,510,80,0
3395,WN,3585,MCO,PVD,3,510,155,0
3396,WN,3762,STL,DAL,3,510,110,0
3397,WN,642,SLC,PDX,3,510,130,0
3398,WN,7,DAL,HOU,3,510,60,0
3399,WN,933,BDL,BWI,3,510,75,0
3400,WN,940,BNA,MDW,3,510,90,0
3401,WN,957,JAX,FLL,3,510,70,0
3402,WN,958,SJC,SAN,3,510,75,0
3403,XE,2359,EWR,ORD,3,510,170,0
3404,XE,2388,COS,IAH,3,510,134,0
3405,XE,5975,DSM,ORD,3,510,81,0
3406,YV,1048,HNL,ITO,3,510,49,0
3407,YV,2833,PHX,BUR,3,510,89,0
3408,YV,2845,ELP,PHX,3,510,99,0
3409,YV,2926,PHX,SBA,3,510,94,0
3410,YV,7271,IAD,PIT,3,510,58,0
3411,OO,6429,SFO,LAS,3,511,94,0
3412,OO,6731,MKE,DEN,3,511,185,1
3413,UA,172,SFO,BOS,3,511,338,1
3414,UA,324,LAX,IAD,3,511,289,1
3415,YV,7243,BTV,ORD,3,511,154,1
3416,DL,1174,SAV,ATL,3,512,83,1
3417,EV,7356,ATL,MLI,3,512,118,0
3418,OO,6322,LAX,SAN,3,512,47,0
3419,UA,326,IAD,DFW,3,512,223,0
3420,EV,5157,ATL,XNA,3,513,127,0
3421,EV,5263,ATL,HPN,3,513,147,1
3422,EV,5393,ATL,LEX,3,513,76,0
3423,OO,6232,LAS,FAT,3,513,88,1
3424,UA,234,ORD,LGA,3,513,132,0
3425,XE,5893,CLE,ORD,3,513,87,1
3426,DL,2389,DTW,MSP,3,514,126,0
3427,9E,3755,DTW,RST,3,515,109,0
3428,9E,3768,ELM,DTW,3,515,98,0
3429,9E,4229,JFK,DCA,3,515,115,1
3430,9E,4273,GSP,ATL,3,515,84,0
3431,AA,1008,SAN,DFW,3,515,180,0
3432,AA,1063,ORD,LAX,3,515,270,1
3433,AA,1487,DCA,ORD,3,515,130,0
3434,AA,1534,DEN,DFW,3,515,120,0
3435,AA,1543,BNA,DFW,3,515,130,0
3436,AA,1937,BOS,SJU,3,515,240,0
3437,AA,368,AUS,ORD,3,515,160,0
3438,AA,578,SJC,DFW,3,515,210,0
3439,AS,48,ADQ,ANC,3,515,54,0
3440,B6,1322,BWI,BOS,3,515,77,0
3441,CO,1058,IAH,DCA,3,515,172,0
3442,CO,1123,BOS,EWR,3,515,80,0
3443,CO,1703,LAX,EWR,3,515,318,1
3444,CO,319,TPA,EWR,3,515,155,1
3445,DL,1294,ATL,RDU,3,515,95,0
3446,DL,1419,DTW,LAX,3,515,305,1
3447,DL,1494,ATL,PHL,3,515,135,1
3448,DL,1627,ATL,FLL,3,515,119,0
3449,DL,1829,DTW,MIA,3,515,190,0
3450,DL,2149,DTW,SEA,3,515,302,0
3451,DL,2217,DTW,LAS,3,515,285,1
3452,DL,2324,ATL,BWI,3,515,117,0
3453,DL,2405,DTW,MKE,3,515,75,1
3454,DL,2842,ATL,EWR,3,515,136,0
3455,DL,2890,ATL,DAY,3,515,102,0
3456,DL,3,SLC,JFK,3,515,285,1
3457,EV,4943,ATL,TLH,3,515,76,0
3458,EV,4956,MEM,BOS,3,515,168,0
3459,EV,5025,ATL,TRI,3,515,71,1
3460,EV,5044,ATL,CAK,3,515,98,0
3461,EV,5054,MEM,CLT,3,515,101,0
3462,EV,5056,ATL,SDF,3,515,93,0
3463,EV,5412,ATL,SHV,3,515,125,0
3464,EV,5491,ATL,SGF,3,515,123,0
3465,EV,7342,DTW,MCI,3,515,131,1
3466,F9,794,PDX,DEN,3,515,143,0
3467,FL,1137,FLL,MDT,3,515,158,0
3468,FL,495,BWI,CLT,3,515,85,1
3469,MQ,2797,DFW,FSM,3,515,60,1
3470,MQ,3370,DFW,BTR,3,515,80,0
3471,MQ,3956,CID,ORD,3,515,65,0
3472,MQ,3984,ORD,DAY,3,515,70,0
3473,OO,4529,SLC,OAK,3,515,122,0
3474,OO,4719,SLC,LGB,3,515,113,0
3475,OO,4826,SLC,SJC,3,515,124,1
3476,OO,6246,LAX,FAT,3,515,68,0
3477,OO,6821,SFO,RDD,3,515,64,0
3478,UA,106,LAX,ORD,3,515,243,0
3479,UA,261,LAX,MCO,3,515,286,0
3480,UA,347,LAX,BOS,3,515,326,0
3481,UA,45,LAX,OGG,3,515,344,1
3482,UA,478,SFO,PDX,3,515,116,0
3483,UA,607,DCA,ORD,3,515,129,0
3484,UA,758,SFO,DEN,3,515,149,0
3485,US,1159,DCA,MCO,3,515,147,0
3486,US,1970,TPA,CLT,3,515,98,1
3487,US,24,PHX,LAX,3,515,85,0
3488,US,374,DFW,CLT,3,515,144,0
3489,US,909,DTW,CLT,3,515,106,0
3490,WN,1079,ISP,BWI,3,515,70,1
3491,WN,109,DEN,SEA,3,515,185,1
3492,WN,1122,DEN,OAK,3,515,175,1
3493,WN,1135,BDL,DEN,3,515,275,1
3494,WN,1149,BUR,PHX,3,515,80,1
3495,WN,1259,BNA,SAT,3,515,155,0
3496,WN,1265,MDW,BOS,3,515,135,0
3497,WN,1615,DEN,SFO,3,515,175,1
3498,WN,1992,SAT,PHX,3,515,150,1
3499,WN,2807,DEN,ONT,3,515,140,1
3500,WN,3224,CLE,MDW,3,515,85,1
3501,WN,391,MCI,PHX,3,515,190,1
3502,WN,545,ONT,SMF,3,515,80,0
3503,WN,598,DEN,GEG,3,515,150,1
3504,WN,654,MCO,CMH,3,515,135,0
3505,WN,702,LAS,ABQ,3,515,80,0
3506,WN,735,DEN,PDX,3,515,175,1
3507,XE,2408,EWR,CMH,3,515,118,1
3508,XE,2641,EWR,MCI,3,515,207,1
3509,XE,3040,IAH,BHM,3,515,90,1
3510,XE,3074,EWR,PVD,3,515,74,1
3511,YV,7210,IAD,JAX,3,515,117,0
3512,AS,151,OTZ,OME,3,516,45,1
3513,DL,1282,SLC,PDX,3,516,131,1
3514,EV,7390,ATL,OMA,3,516,156,0
3515,OO,6252,OTH,SFO,3,516,117,0
3516,OO,6575,SFO,MFR,3,516,79,1
3517,OO,6921,SFO,SEA,3,516,122,1
3518,EV,7109,IAD,HSV,3,517,120,1
3519,UA,581,DEN,IAD,3,517,198,0
3520,UA,910,DEN,ORD,3,517,143,0
3521,9E,4266,FSD,MSP,3,518,67,1
3522,CO,1623,IAH,MSY,3,518,67,0
3523,HA,155,OGG,HNL,3,519,34,0
3524,OO,6850,MBS,ORD,3,519,79,1
3525,UA,396,LAS,ORD,3,519,215,0
3526,9E,3721,DTW,DAY,3,520,60,0
3527,9E,3815,MEM,MKE,3,520,108,0
3528,9E,3997,MEM,JAX,3,520,104,1
3529,9E,4197,PWM,DTW,3,520,147,0
3530,AA,1133,BOS,DFW,3,520,275,0
3531,AA,1247,BOS,ORD,3,520,175,0
3532,AA,2097,OKC,DFW,3,520,65,0
3533,AA,733,LAX,LAS,3,520,70,0
3534,AS,20,SEA,ORD,3,520,235,1
3535,AS,4,SEA,DCA,3,520,298,1
3536,AS,865,SEA,KOA,3,520,376,0
3537,B6,1211,BOS,BUF,3,520,93,0
3538,B6,477,BOS,LAX,3,520,391,0
3539,CO,1614,IAH,MFE,3,520,74,0
3540,CO,1626,EWR,SAN,3,520,374,1
3541,CO,287,EWR,SNA,3,520,385,1
3542,CO,669,SFO,IAH,3,520,226,1
3543,DL,1123,SLC,DTW,3,520,216,0
3544,DL,1234,SLC,SNA,3,520,122,0
3545,DL,1442,ATL,MSP,3,520,179,1
3546,DL,1466,SFO,ATL,3,520,271,0
3547,DL,1686,ATL,LGA,3,520,150,0
3548,DL,1813,ATL,STL,3,520,114,0
3549,DL,1871,SLC,PHX,3,520,102,1
3550,DL,2290,ATL,IND,3,520,107,0
3551,DL,2565,ATL,PDX,3,520,337,1
3552,DL,2833,DTW,SAN,3,520,309,0
3553,DL,2915,ATL,PHX,3,520,270,1
3554,DL,749,SLC,SAN,3,520,120,1
3555,EV,5011,DTW,CHA,3,520,110,1
3556,EV,5276,CHA,ATL,3,520,60,0
3557,EV,5424,AVL,ATL,3,520,71,0
3558,F9,505,LGA,DEN,3,520,272,1
3559,FL,1072,CAK,TPA,3,520,151,1
3560,FL,215,MKE,RSW,3,520,178,0
3561,FL,273,BOS,ATL,3,520,180,0
3562,FL,491,BWI,MCO,3,520,146,0
3563,HA,11,SFO,HNL,3,520,335,1
3564,HA,124,LIH,HNL,3,520,30,0
3565,HA,146,HNL,OGG,3,520,37,0
3566,MQ,3205,DFW,SDF,3,520,120,0
3567,MQ,3210,HOU,DFW,3,520,70,0
3568,MQ,3219,DFW,HOU,3,520,65,1
3569,MQ,3615,MIA,CLE,3,520,170,0
3570,MQ,3943,ORD,TUL,3,520,120,1
3571,MQ,4216,ORD,OKC,3,520,135,0
3572,MQ,4381,JFK,BOS,3,520,70,0
3573,MQ,4519,DCA,BNA,3,520,120,1
3574,OH,6382,DTW,HSV,3,520,122,1
3575,OH,6578,DTW,XNA,3,520,147,0
3576,OH,6619,LGA,IND,3,520,155,0
3577,OH,6670,PVD,DTW,3,520,142,0
3578,OO,4661,SLC,ONT,3,520,109,1
3579,OO,4774,ABQ,SLC,3,520,101,0
3580,OO,6354,LAX,SBA,3,520,44,1
3581,UA,457,IAD,ATL,3,520,115,0
3582,US,1223,DCA,PBI,3,520,157,1
3583,US,1517,DCA,TPA,3,520,150,0
3584,US,1680,TPA,DCA,3,520,124,0
3585,US,180,PHX,SAN,3,520,72,0
3586,US,270,PHX,LAS,3,520,71,0
3587,WN,1002,AUS,HRL,3,520,60,0
3588,WN,1021,BNA,MSY,3,520,95,1
3589,WN,1056,LAS,ONT,3,520,55,0
3590,WN,1163,SNA,LAS,3,520,70,1
3591,WN,1216,SMF,LAS,3,520,80,1
3592,WN,145,OAK,BUR,3,520,65,1
3593,WN,1481,DEN,SAN,3,520,145,1
3594,WN,1546,SAN,LAS,3,520,70,1
3595,WN,185,BWI,BDL,3,520,65,1
3596,WN,370,SJC,LAX,3,520,70,0
3597,WN,413,SEA,SJC,3,520,130,0
3598,WN,524,MCI,IND,3,520,80,0
3599,WN,533,LAS,RNO,3,520,75,1
3600,WN,595,SJC,RNO,3,520,55,0
3601,WN,653,LAX,BNA,3,520,230,0
3602,WN,752,DEN,SNA,3,520,155,1
3603,WN,759,ONT,PHX,3,520,65,0
3604,WN,862,OMA,MDW,3,520,85,0
3605,WN,885,SMF,LAX,3,520,80,0
3606,WN,951,MDW,MSP,3,520,85,0
3607,XE,2282,ELP,IAH,3,520,115,0
3608,XE,2940,EWR,DTW,3,520,137,0
3609,XE,3143,CLE,PBI,3,520,169,0
3610,YV,2735,PHX,LGB,3,520,82,0
3611,YV,2773,PHX,PSP,3,520,67,0
3612,EV,5182,ATL,CAE,3,521,71,0
3613,OO,4575,SLC,SMF,3,521,105,1
3614,UA,393,BDL,ORD,3,521,165,0
3615,9E,3781,ATL,ICT,3,522,160,0
3616,B6,331,BDL,MCO,3,522,178,0
3617,DL,1112,ATL,HOU,3,522,148,0
3618,DL,2223,SLC,LAX,3,522,116,1
3619,F9,677,MCO,DEN,3,522,243,0
3620,OO,6853,ORD,CWA,3,522,57,1
3621,UA,134,SFO,ORD,3,522,263,0
3622,UA,369,SAT,DEN,3,522,144,1
3623,9E,4195,DTW,LSE,3,523,97,0
3624,EV,5082,ATL,BMI,3,523,112,1
3625,FL,806,BWI,IND,3,523,109,1
3626,HA,117,KOA,HNL,3,523,42,0
3627,OO,4643,SLC,MEM,3,523,188,0
3628,OO,6329,ACV,SFO,3,523,82,1
3629,OO,6526,LAX,PHX,3,523,77,0
3630,OO,6664,MSO,DEN,3,523,123,0
3631,XE,3021,EWR,MYR,3,523,134,1
3632,OO,6738,DEN,MCI,3,524,96,0
3633,OO,6835,LAX,SMF,3,524,83,0
3634,OO,6990,PIA,DEN,3,524,157,0
3635,9E,3724,DTW,GRB,3,525,88,1
3636,9E,3775,DTW,TVC,3,525,68,1
3637,9E,3845,DTW,LAN,3,525,39,1
3638,9E,4052,MEM,ORD,3,525,116,1
3639,9E,4172,MEM,IND,3,525,85,0
3640,9E,4286,DTW,GRR,3,525,64,0
3641,AA,1143,DFW,OMA,3,525,105,0
3642,AA,1238,SEA,ORD,3,525,235,0
3643,AA,1331,DFW,SAT,3,525,70,1
3644,AA,1383,MSP,DFW,3,525,155,0
3645,AA,1610,STL,ORD,3,525,75,0
3646,AA,1669,DFW,SNA,3,525,195,0
3647,AA,2065,DFW,DEN,3,525,125,1
3648,AA,253,LAX,OGG,3,525,345,0
3649,AA,421,DFW,AUS,3,525,60,1
3650,AS,124,FAI,SEA,3,525,225,1
3651,AS,18,SEA,MCO,3,525,322,1
3652,B6,583,HPN,FLL,3,525,179,0
3653,CO,1890,SNA,IAH,3,525,187,1
3654,CO,481,CLE,LAS,3,525,269,0
3655,CO,568,EWR,LAS,3,525,352,1
3656,CO,798,EWR,SFO,3,525,401,1
3657,CO,799,IAH,DEN,3,525,158,1
3658,DL,1042,SNA,ATL,3,525,247,0
3659,DL,1197,LAX,OGG,3,525,351,0
3660,DL,1272,ATL,SRQ,3,525,102,0
3661,DL,1700,ATL,BOS,3,525,160,0
3662,DL,1716,DEN,ATL,3,525,178,0
3663,DL,1921,DTW,PHX,3,525,278,0
3664,DL,2078,AUS,DTW,3,525,174,1
